industry_name,skill_name,skill_count,rank
"Retail Appliances, Electrical, and Electronic Equipment",Business Development,5,2
"Retail Appliances, Electrical, and Electronic Equipment",Management,4,4
"Retail Appliances, Electrical, and Electronic Equipment",Information Technology,3,5
"Retail Appliances, Electrical, and Electronic Equipment",Project Management,3,5
"Retail Appliances, Electrical, and Electronic Equipment",Supply Chain,2,7
"Retail Appliances, Electrical, and Electronic Equipment",Analyst,2,7
"Retail Appliances, Electrical, and Electronic Equipment",Strategy/Planning,2,7
"Retail Appliances, Electrical, and Electronic Equipment",Marketing,2,7
"Retail Appliances, Electrical, and Electronic Equipment",Manufacturing,2,7
"Retail Appliances, Electrical, and Electronic Equipment",Customer Service,2,7
"Retail Appliances, Electrical, and Electronic Equipment",Administrative,2,7
Retail Art Supplies,Management,18,1
Retail Art Supplies,Art/Creative,16,2
Retail Art Supplies,Customer Service,16,2
Retail Art Supplies,General Business,2,4
Retail Art Supplies,Sales,2,4
Retail Art Supplies,Engineering,1,6
Retail Art Supplies,Business Development,1,6
Retail Books and Printed News,Writing/Editing,3,1
Retail Books and Printed News,Information Technology,1,2
Retail Books and Printed News,Art/Creative,1,2
Retail Books and Printed News,Design,1,2
Retail Building Materials and Garden Equipment,Management,15,1
Retail Building Materials and Garden Equipment,Manufacturing,14,2
Retail Building Materials and Garden Equipment,Sales,7,3
Retail Building Materials and Garden Equipment,Information Technology,5,4
Retail Building Materials and Garden Equipment,Business Development,5,4
Retail Building Materials and Garden Equipment,Other,2,6
Retail Building Materials and Garden Equipment,Administrative,2,6
Retail Building Materials and Garden Equipment,Analyst,1,8
Retail Building Materials and Garden Equipment,Production,1,8
Retail Building Materials and Garden Equipment,Strategy/Planning,1,8
Retail Building Materials and Garden Equipment,Finance,1,8
Retail Building Materials and Garden Equipment,General Business,1,8
Retail Building Materials and Garden Equipment,Customer Service,1,8
Retail Building Materials and Garden Equipment,Project Management,1,8
Retail Building Materials and Garden Equipment,Marketing,1,8
Retail Florists,Art/Creative,2,1
Retail Florists,Customer Service,1,2
Retail Florists,Sales,1,2
Retail Florists,Design,1,2
Retail Furniture and Home Furnishings,Sales,13,1
Retail Furniture and Home Furnishings,Customer Service,9,2
Retail Furniture and Home Furnishings,Business Development,7,3
Retail Furniture and Home Furnishings,Management,2,4
Retail Furniture and Home Furnishings,Design,2,4
Retail Furniture and Home Furnishings,General Business,2,4
Retail Furniture and Home Furnishings,Art/Creative,1,7
Retail Furniture and Home Furnishings,Manufacturing,1,7
Retail Furniture and Home Furnishings,Strategy/Planning,1,7
Retail Furniture and Home Furnishings,Engineering,1,7
Retail Furniture and Home Furnishings,Human Resources,1,7
Retail Furniture and Home Furnishings,Supply Chain,1,7
Retail Furniture and Home Furnishings,Marketing,1,7
Retail Furniture and Home Furnishings,Finance,1,7
Retail Furniture and Home Furnishings,Product Management,1,7
Retail Furniture and Home Furnishings,Other,1,7
Retail Groceries,Management,105,1
Retail Groceries,Sales,100,2
Retail Groceries,Manufacturing,82,3
Retail Groceries,Business Development,76,4
Retail Groceries,Other,33,5
Retail Groceries,Art/Creative,23,6
Retail Groceries,Marketing,22,7
Retail Groceries,Customer Service,18,8
Retail Groceries,Information Technology,14,9
Retail Groceries,Health Care Provider,10,10
Retail Health and Personal Care Products,Marketing,16,1
Retail Health and Personal Care Products,Business Development,11,2
Retail Health and Personal Care Products,Accounting/Auditing,10,3
Retail Health and Personal Care Products,Sales,9,4
Retail Health and Personal Care Products,Administrative,9,4
Retail Health and Personal Care Products,Information Technology,9,4
Retail Health and Personal Care Products,Finance,8,7
Retail Health and Personal Care Products,Analyst,7,8
Retail Health and Personal Care Products,Health Care Provider,6,9
Retail Health and Personal Care Products,Customer Service,6,9
Retail Health and Personal Care Products,Management,6,9
Retail Luxury Goods and Jewelry,Sales,133,1
Retail Luxury Goods and Jewelry,Customer Service,66,2
Retail Luxury Goods and Jewelry,Business Development,63,3
Retail Luxury Goods and Jewelry,Management,41,4
Retail Luxury Goods and Jewelry,General Business,33,5
Retail Luxury Goods and Jewelry,Information Technology,25,6
Retail Luxury Goods and Jewelry,Other,22,7
Retail Luxury Goods and Jewelry,Marketing,21,8
Retail Luxury Goods and Jewelry,Art/Creative,20,9
Retail Luxury Goods and Jewelry,Design,17,10
Retail Motor Vehicles,Management,13,1
Retail Motor Vehicles,Sales,13,1
Retail Motor Vehicles,Manufacturing,13,1
Retail Motor Vehicles,Business Development,12,4
Retail Motor Vehicles,Other,6,5
Retail Motor Vehicles,Information Technology,5,6
Retail Motor Vehicles,Marketing,4,7
Retail Motor Vehicles,Customer Service,3,8
Retail Motor Vehicles,Quality Assurance,3,8
Retail Motor Vehicles,Administrative,2,10
Retail Motor Vehicles,Advertising,2,10
Retail Motor Vehicles,Legal,2,10
Retail Motor Vehicles,Engineering,2,10
Retail Motor Vehicles,Finance,2,10
Retail Musical Instruments,Sales,2,1
Retail Musical Instruments,Business Development,1,2
Retail Musical Instruments,Consulting,1,2
Retail Office Equipment,Sales,72,1
Retail Office Equipment,Management,61,2
Retail Office Equipment,Manufacturing,61,2
Retail Office Equipment,Business Development,48,4
Retail Office Equipment,Other,46,5
Retail Office Equipment,Marketing,44,6
Retail Office Equipment,Public Relations,33,7
Retail Office Equipment,Writing/Editing,32,8
Retail Office Equipment,Information Technology,29,9
Retail Office Equipment,Engineering,12,10
Retail Office Supplies and Gifts,Business Development,3,1
Retail Office Supplies and Gifts,Management,2,2
Retail Office Supplies and Gifts,Sales,2,2
Retail Office Supplies and Gifts,Customer Service,2,2
Retail Office Supplies and Gifts,Art/Creative,1,5
Retail Office Supplies and Gifts,Human Resources,1,5
Retail Office Supplies and Gifts,Information Technology,1,5
Retail Office Supplies and Gifts,Production,1,5
Retail Office Supplies and Gifts,Design,1,5
Retail Pharmacies,Health Care Provider,21,1
Retail Pharmacies,Manufacturing,18,2
Retail Pharmacies,Management,18,2
Retail Pharmacies,Information Technology,9,4
Retail Pharmacies,Other,8,5
Retail Pharmacies,Engineering,6,6
Retail Pharmacies,Business Development,6,6
Retail Pharmacies,Administrative,5,8
Retail Pharmacies,Distribution,4,9
Retail Pharmacies,Customer Service,4,9
Retail Recyclable Materials & Used Merchandise,Sales,4,1
Retail Recyclable Materials & Used Merchandise,Business Development,3,2
Retail Recyclable Materials & Used Merchandise,Marketing,3,2
Retail Recyclable Materials & Used Merchandise,Management,1,4
Robot Manufacturing,Engineering,10,1
Robot Manufacturing,Manufacturing,5,2
Robot Manufacturing,Information Technology,5,2
Robot Manufacturing,Other,3,4
Robot Manufacturing,Administrative,2,5
Robot Manufacturing,Design,2,5
Robot Manufacturing,Management,1,7
Robot Manufacturing,Production,1,7
Robot Manufacturing,Project Management,1,7
Robotics Engineering,Engineering,34,1
Robotics Engineering,Manufacturing,12,2
Robotics Engineering,Information Technology,11,3
Robotics Engineering,Design,5,4
Robotics Engineering,Other,4,5
Robotics Engineering,Production,3,6
Robotics Engineering,Administrative,3,6
Robotics Engineering,Management,2,8
Robotics Engineering,Business Development,2,8
Robotics Engineering,Consulting,2,8
Robotics Engineering,Sales,2,8
Robotics Engineering,Research,2,8
Robotics Engineering,Project Management,2,8
Rubber Products Manufacturing,Manufacturing,4,1
Rubber Products Manufacturing,Engineering,4,1
Rubber Products Manufacturing,Management,3,3
Rubber Products Manufacturing,Information Technology,1,4
Rubber Products Manufacturing,Sales,1,4
Rubber Products Manufacturing,Business Development,1,4
Rubber Products Manufacturing,Product Management,1,4
Rubber Products Manufacturing,Accounting/Auditing,1,4
Rubber Products Manufacturing,Training,1,4
Rubber Products Manufacturing,Quality Assurance,1,4
Rubber Products Manufacturing,Finance,1,4
School and Employee Bus Services,Sales,3,1
School and Employee Bus Services,Management,3,1
School and Employee Bus Services,Manufacturing,3,1
School and Employee Bus Services,Information Technology,2,4
School and Employee Bus Services,Other,2,4
School and Employee Bus Services,Business Development,2,4
School and Employee Bus Services,Engineering,1,7
School and Employee Bus Services,Human Resources,1,7
School and Employee Bus Services,Finance,1,7
Seafood Product Manufacturing,Finance,2,1
Seafood Product Manufacturing,Accounting/Auditing,2,1
Seafood Product Manufacturing,Strategy/Planning,1,3
Seafood Product Manufacturing,Management,1,3
Seafood Product Manufacturing,Manufacturing,1,3
Seafood Product Manufacturing,Administrative,1,3
Seafood Product Manufacturing,Legal,1,3
Securities and Commodity Exchanges,Information Technology,3,1
Securities and Commodity Exchanges,Accounting/Auditing,1,2
Securities and Commodity Exchanges,Engineering,1,2
Securities and Commodity Exchanges,Strategy/Planning,1,2
Securities and Commodity Exchanges,Analyst,1,2
Security Systems Services,Management,17,1
Security Systems Services,Manufacturing,13,2
Security Systems Services,Information Technology,9,3
Security Systems Services,Other,6,4
Security Systems Services,Engineering,2,5
Security Systems Services,Sales,1,6
Security Systems Services,Business Development,1,6
Security and Investigations,Other,264,1
Security and Investigations,Management,258,2
Security and Investigations,Information Technology,254,3
Security and Investigations,Sales,59,4
Security and Investigations,Manufacturing,48,5
Security and Investigations,Business Development,27,6
Security and Investigations,Human Resources,17,7
Security and Investigations,Administrative,14,8
Security and Investigations,Finance,12,9
Security and Investigations,Engineering,12,9
Semiconductor Manufacturing,Engineering,244,1
Semiconductor Manufacturing,Information Technology,132,2
Semiconductor Manufacturing,Manufacturing,113,3
Semiconductor Manufacturing,Management,82,4
Semiconductor Manufacturing,Other,52,5
Semiconductor Manufacturing,Sales,33,6
Semiconductor Manufacturing,Design,23,7
Semiconductor Manufacturing,Project Management,20,8
Semiconductor Manufacturing,Business Development,18,9
Semiconductor Manufacturing,Marketing,17,10
Semiconductors,Engineering,7,1
Semiconductors,Management,7,1
Semiconductors,Information Technology,7,1
Semiconductors,Manufacturing,7,1
Semiconductors,Other,4,5
Semiconductors,Finance,3,6
Semiconductors,Accounting/Auditing,3,6
Semiconductors,Quality Assurance,2,8
Semiconductors,Marketing,1,9
Semiconductors,Art/Creative,1,9
Semiconductors,Design,1,9
Semiconductors,Sales,1,9
Services for Renewable Energy,Engineering,112,1
Services for Renewable Energy,Information Technology,66,2
Services for Renewable Energy,Project Management,54,3
Services for Renewable Energy,Business Development,46,4
Services for Renewable Energy,Sales,41,5
Services for Renewable Energy,Management,40,6
Services for Renewable Energy,Finance,36,7
Services for Renewable Energy,Manufacturing,31,8
Services for Renewable Energy,Other,24,9
Services for Renewable Energy,Strategy/Planning,21,10
Shipbuilding,Management,13,1
Shipbuilding,Manufacturing,11,2
Shipbuilding,Information Technology,9,3
Shipbuilding,Project Management,5,4
Shipbuilding,Sales,5,4
Shipbuilding,Engineering,4,6
Shipbuilding,Quality Assurance,4,6
Shipbuilding,Purchasing,3,8
Shipbuilding,Supply Chain,3,8
Shipbuilding,Design,3,8
Soap and Cleaning Product Manufacturing,Manufacturing,3,1
Soap and Cleaning Product Manufacturing,Engineering,2,2
Soap and Cleaning Product Manufacturing,Marketing,2,2
Soap and Cleaning Product Manufacturing,Human Resources,2,2
Soap and Cleaning Product Manufacturing,Research,1,5
Soap and Cleaning Product Manufacturing,Project Management,1,5
Soap and Cleaning Product Manufacturing,Product Management,1,5
Soap and Cleaning Product Manufacturing,Production,1,5
Soap and Cleaning Product Manufacturing,Analyst,1,5
Soap and Cleaning Product Manufacturing,Sales,1,5
Soap and Cleaning Product Manufacturing,Science,1,5
Soap and Cleaning Product Manufacturing,Writing/Editing,1,5
Soap and Cleaning Product Manufacturing,Distribution,1,5
Social Networking Platforms,Marketing,11,1
Social Networking Platforms,Information Technology,6,2
Social Networking Platforms,Engineering,5,3
Social Networking Platforms,Finance,5,3
Social Networking Platforms,Advertising,4,5
Social Networking Platforms,Administrative,3,6
Social Networking Platforms,Sales,3,6
Social Networking Platforms,Other,3,6
Social Networking Platforms,Analyst,2,9
Social Networking Platforms,Public Relations,2,9
Social Networking Platforms,Art/Creative,2,9
Social Networking Platforms,Business Development,2,9
Social Networking Platforms,Consulting,2,9
Social Networking Platforms,Management,2,9
Social Networking Platforms,Design,2,9
Software Development,Information Technology,2294,1
Software Development,Engineering,1512,2
Software Development,Sales,964,3
Software Development,Business Development,654,4
Software Development,Marketing,417,5
Software Development,Analyst,400,6
Software Development,Research,340,7
Software Development,Other,301,8
Software Development,Management,268,9
Software Development,Product Management,256,10
Solar Electric Power Generation,Engineering,5,1
Solar Electric Power Generation,Information Technology,5,1
Solar Electric Power Generation,Management,2,3
Solar Electric Power Generation,Sales,2,3
Solar Electric Power Generation,Manufacturing,2,3
Solar Electric Power Generation,Business Development,2,3
Solar Electric Power Generation,Advertising,1,7
Space Research and Technology,Engineering,16,1
Space Research and Technology,Information Technology,10,2
Space Research and Technology,Project Management,7,3
Space Research and Technology,Management,5,4
Space Research and Technology,Science,4,5
Space Research and Technology,Design,4,5
Space Research and Technology,Business Development,3,7
Space Research and Technology,Administrative,3,7
Space Research and Technology,Research,3,7
Space Research and Technology,Analyst,2,10
Space Research and Technology,Consulting,2,10
Specialty Trade Contractors,Management,12,1
Specialty Trade Contractors,Manufacturing,11,2
Specialty Trade Contractors,Sales,6,3
Specialty Trade Contractors,Business Development,3,4
Specialty Trade Contractors,Administrative,3,4
Specialty Trade Contractors,Project Management,3,4
Specialty Trade Contractors,Engineering,2,7
Specialty Trade Contractors,Analyst,2,7
Specialty Trade Contractors,Information Technology,2,7
Specialty Trade Contractors,Customer Service,2,7
Specialty Trade Contractors,Marketing,2,7
Specialty Trade Contractors,Accounting/Auditing,2,7
Spectator Sports,Other,42,1
Spectator Sports,Information Technology,33,2
Spectator Sports,Management,29,3
Spectator Sports,Manufacturing,26,4
Spectator Sports,Sales,25,5
Spectator Sports,Marketing,18,6
Spectator Sports,Business Development,16,7
Spectator Sports,Engineering,15,8
Spectator Sports,Finance,12,9
Spectator Sports,Accounting/Auditing,12,9
Sporting Goods Manufacturing,Sales,115,1
Sporting Goods Manufacturing,Business Development,97,2
Sporting Goods Manufacturing,Management,30,3
Sporting Goods Manufacturing,Manufacturing,28,4
Sporting Goods Manufacturing,Other,23,5
Sporting Goods Manufacturing,Marketing,21,6
Sporting Goods Manufacturing,Customer Service,20,7
Sporting Goods Manufacturing,Information Technology,20,7
Sporting Goods Manufacturing,Product Management,12,9
Sporting Goods Manufacturing,Engineering,11,10
Sports Teams and Clubs,Marketing,4,1
Sports Teams and Clubs,Other,2,2
Sports Teams and Clubs,Business Development,2,2
Sports Teams and Clubs,Sales,2,2
Sports Teams and Clubs,Management,2,2
Sports Teams and Clubs,Public Relations,2,2
Sports Teams and Clubs,Customer Service,2,2
Sports Teams and Clubs,Human Resources,1,8
Sports Teams and Clubs,Education,1,8
Sports Teams and Clubs,Information Technology,1,8
Sports Teams and Clubs,General Business,1,8
Sports and Recreation Instruction,Management,14,1
Sports and Recreation Instruction,Manufacturing,14,1
Sports and Recreation Instruction,Information Technology,5,3
Sports and Recreation Instruction,Other,3,4
Sports and Recreation Instruction,Finance,1,5
Sports and Recreation Instruction,Accounting/Auditing,1,5
Spring and Wire Product Manufacturing,Quality Assurance,3,1
Spring and Wire Product Manufacturing,Manufacturing,2,2
Spring and Wire Product Manufacturing,Product Management,1,3
Spring and Wire Product Manufacturing,Sales,1,3
Spring and Wire Product Manufacturing,Engineering,1,3
Spring and Wire Product Manufacturing,Management,1,3
Spring and Wire Product Manufacturing,Other,1,3
Staffing and Recruiting,Health Care Provider,2771,1
Staffing and Recruiting,Information Technology,1664,2
Staffing and Recruiting,Management,1250,3
Staffing and Recruiting,Manufacturing,1112,4
Staffing and Recruiting,Sales,909,5
Staffing and Recruiting,Engineering,717,6
Staffing and Recruiting,Finance,651,7
Staffing and Recruiting,Business Development,572,8
Staffing and Recruiting,Accounting/Auditing,549,9
Staffing and Recruiting,Other,506,10
Strategic Management Services,Management,12,1
Strategic Management Services,Project Management,10,2
Strategic Management Services,Information Technology,8,3
Strategic Management Services,Administrative,5,4
Strategic Management Services,Strategy/Planning,4,5
Strategic Management Services,Business Development,4,5
Strategic Management Services,Consulting,3,7
Strategic Management Services,Engineering,3,7
Strategic Management Services,Sales,3,7
Strategic Management Services,Human Resources,2,10
Strategic Management Services,Finance,2,10
Strategic Management Services,Quality Assurance,2,10
Strategic Management Services,Advertising,2,10
Strategic Management Services,Customer Service,2,10
Strategic Management Services,Manufacturing,2,10
Strategic Management Services,Education,2,10
Sugar and Confectionery Product Manufacturing,Manufacturing,2,1
Sugar and Confectionery Product Manufacturing,Production,2,1
Sugar and Confectionery Product Manufacturing,Administrative,2,1
Sugar and Confectionery Product Manufacturing,Quality Assurance,2,1
Sugar and Confectionery Product Manufacturing,Accounting/Auditing,1,5
Sugar and Confectionery Product Manufacturing,Strategy/Planning,1,5
Sugar and Confectionery Product Manufacturing,Project Management,1,5
Sugar and Confectionery Product Manufacturing,Analyst,1,5
Surveying and Mapping Services,Engineering,6,1
Surveying and Mapping Services,Consulting,4,2
Surveying and Mapping Services,Project Management,4,2
Surveying and Mapping Services,Design,2,4
Surveying and Mapping Services,Quality Assurance,2,4
Surveying and Mapping Services,Accounting/Auditing,1,6
Surveying and Mapping Services,Analyst,1,6
Surveying and Mapping Services,Customer Service,1,6
Surveying and Mapping Services,Information Technology,1,6
Surveying and Mapping Services,Other,1,6
Technical and Vocational Training,Education,2,1
Technical and Vocational Training,Other,2,1
Technical and Vocational Training,Training,2,1
Technical and Vocational Training,Accounting/Auditing,1,4
Technical and Vocational Training,Analyst,1,4
Technical and Vocational Training,Customer Service,1,4
Technical and Vocational Training,Information Technology,1,4
Technical and Vocational Training,Finance,1,4
Technical and Vocational Training,Design,1,4
Technical and Vocational Training,Project Management,1,4
"Technology, Information and Internet",Information Technology,537,1
"Technology, Information and Internet",Sales,433,2
"Technology, Information and Internet",Engineering,387,3
"Technology, Information and Internet",Business Development,216,4
"Technology, Information and Internet",Marketing,141,5
"Technology, Information and Internet",Management,126,6
"Technology, Information and Internet",Other,113,7
"Technology, Information and Internet",Finance,107,8
"Technology, Information and Internet",Manufacturing,98,9
"Technology, Information and Internet",Project Management,83,10
"Technology, Information and Media",Information Technology,596,1
"Technology, Information and Media",Engineering,135,2
"Technology, Information and Media",Marketing,123,3
"Technology, Information and Media",Management,116,4
"Technology, Information and Media",Sales,104,5
"Technology, Information and Media",Administrative,101,6
"Technology, Information and Media",Project Management,89,7
"Technology, Information and Media",Business Development,88,8
"Technology, Information and Media",Customer Service,85,9
"Technology, Information and Media",General Business,85,9
Telecommunications,Sales,922,1
Telecommunications,Business Development,714,2
Telecommunications,Information Technology,573,3
Telecommunications,Other,420,4
Telecommunications,Engineering,283,5
Telecommunications,Marketing,258,6
Telecommunications,Customer Service,255,7
Telecommunications,Management,240,8
Telecommunications,Project Management,104,9
Telecommunications,Manufacturing,101,10
Telephone Call Centers,Customer Service,14,1
Telephone Call Centers,Management,3,2
Telephone Call Centers,Health Care Provider,2,3
Telephone Call Centers,Information Technology,2,3
Telephone Call Centers,Strategy/Planning,2,3
Telephone Call Centers,Sales,2,3
Telephone Call Centers,Accounting/Auditing,1,7
Telephone Call Centers,Administrative,1,7
Telephone Call Centers,Marketing,1,7
Telephone Call Centers,Human Resources,1,7
Telephone Call Centers,Engineering,1,7
Telephone Call Centers,Quality Assurance,1,7
Telephone Call Centers,General Business,1,7
Telephone Call Centers,Product Management,1,7
Telephone Call Centers,Analyst,1,7
Textile Manufacturing,Manufacturing,76,1
Textile Manufacturing,Other,51,2
Textile Manufacturing,Management,48,3
Textile Manufacturing,Sales,39,4
Textile Manufacturing,General Business,36,5
Textile Manufacturing,Business Development,35,6
Textile Manufacturing,Production,32,7
Textile Manufacturing,Customer Service,18,8
Textile Manufacturing,Information Technology,13,9
Textile Manufacturing,Engineering,11,10
Theater Companies,Strategy/Planning,1,1
Theater Companies,Administrative,1,1
Theater Companies,Management,1,1
Think Tanks,Other,5,1
Think Tanks,Research,5,1
Think Tanks,Administrative,4,3
Think Tanks,Science,3,4
Think Tanks,Finance,2,5
Think Tanks,Sales,2,5
Think Tanks,Quality Assurance,2,5
Think Tanks,Analyst,2,5
Think Tanks,Writing/Editing,1,9
Think Tanks,Engineering,1,9
Think Tanks,Project Management,1,9
Think Tanks,Business Development,1,9
Think Tanks,Information Technology,1,9
Think Tanks,Education,1,9
Think Tanks,Human Resources,1,9
Think Tanks,Training,1,9
Tobacco Manufacturing,Sales,14,1
Tobacco Manufacturing,Business Development,10,2
Tobacco Manufacturing,Marketing,9,3
Tobacco Manufacturing,Manufacturing,4,4
Tobacco Manufacturing,Product Management,4,4
Tobacco Manufacturing,Management,4,4
Tobacco Manufacturing,Production,4,4
Tobacco Manufacturing,Supply Chain,4,4
Tobacco Manufacturing,Human Resources,3,9
Tobacco Manufacturing,Distribution,3,9
Translation and Localization,Information Technology,39,1
Translation and Localization,Writing/Editing,32,2
Translation and Localization,Art/Creative,30,3
Translation and Localization,Research,16,4
Translation and Localization,Quality Assurance,11,5
Translation and Localization,Sales,9,6
Translation and Localization,Administrative,6,7
Translation and Localization,Business Development,6,7
Translation and Localization,Project Management,4,9
Translation and Localization,Engineering,4,9
Transportation Equipment Manufacturing,Business Development,2,1
Transportation Equipment Manufacturing,Management,1,2
Transportation Equipment Manufacturing,Supply Chain,1,2
Transportation Equipment Manufacturing,Sales,1,2
Transportation Programs,Information Technology,6,1
Transportation Programs,Project Management,2,2
Transportation Programs,Engineering,2,2
Transportation Programs,Finance,2,2
Transportation Programs,Other,2,2
Transportation Programs,Quality Assurance,2,2
Transportation Programs,Accounting/Auditing,2,2
Transportation Programs,Management,1,8
Transportation Programs,General Business,1,8
Transportation Programs,Science,1,8
Transportation Programs,Human Resources,1,8
Transportation Programs,Strategy/Planning,1,8
Transportation Programs,Business Development,1,8
Transportation Programs,Consulting,1,8
"Transportation, Logistics, Supply Chain and Storage",Management,594,1
"Transportation, Logistics, Supply Chain and Storage",Manufacturing,575,2
"Transportation, Logistics, Supply Chain and Storage",Sales,188,3
"Transportation, Logistics, Supply Chain and Storage",Supply Chain,167,4
"Transportation, Logistics, Supply Chain and Storage",Other,165,5
"Transportation, Logistics, Supply Chain and Storage",Information Technology,159,6
"Transportation, Logistics, Supply Chain and Storage",Business Development,153,7
"Transportation, Logistics, Supply Chain and Storage",Accounting/Auditing,76,8
"Transportation, Logistics, Supply Chain and Storage",Distribution,70,9
"Transportation, Logistics, Supply Chain and Storage",Engineering,68,10
Transportation/Trucking/Railroad,Manufacturing,28,1
Transportation/Trucking/Railroad,Management,28,1
Transportation/Trucking/Railroad,Information Technology,10,3
Transportation/Trucking/Railroad,Engineering,7,4
Transportation/Trucking/Railroad,Quality Assurance,2,5
Transportation/Trucking/Railroad,Sales,2,5
Transportation/Trucking/Railroad,Business Development,2,5
Transportation/Trucking/Railroad,Human Resources,1,8
Transportation/Trucking/Railroad,Other,1,8
Transportation/Trucking/Railroad,Administrative,1,8
Travel Arrangements,Management,119,1
Travel Arrangements,Manufacturing,103,2
Travel Arrangements,Other,49,3
Travel Arrangements,Sales,46,4
Travel Arrangements,Information Technology,41,5
Travel Arrangements,Customer Service,34,6
Travel Arrangements,Business Development,28,7
Travel Arrangements,Marketing,27,8
Travel Arrangements,Finance,14,9
Travel Arrangements,Engineering,14,9
Truck Transportation,Management,413,1
Truck Transportation,Manufacturing,397,2
Truck Transportation,Sales,156,3
Truck Transportation,Business Development,115,4
Truck Transportation,Other,102,5
Truck Transportation,Information Technology,95,6
Truck Transportation,Engineering,59,7
Truck Transportation,Supply Chain,50,8
Truck Transportation,Finance,44,9
Truck Transportation,Accounting/Auditing,35,10
Trusts and Estates,Legal,4,1
Trusts and Estates,Finance,2,2
Trusts and Estates,Administrative,2,2
Trusts and Estates,General Business,2,2
Trusts and Estates,Research,1,5
Trusts and Estates,Accounting/Auditing,1,5
Trusts and Estates,Writing/Editing,1,5
Trusts and Estates,Customer Service,1,5
Trusts and Estates,Consulting,1,5
Trusts and Estates,Other,1,5
Turned Products and Fastener Manufacturing,Engineering,2,1
Turned Products and Fastener Manufacturing,Information Technology,1,2
Turned Products and Fastener Manufacturing,Business Development,1,2
Turned Products and Fastener Manufacturing,Manufacturing,1,2
Turned Products and Fastener Manufacturing,Sales,1,2
Turned Products and Fastener Manufacturing,Customer Service,1,2
Urban Transit Services,Management,1,1
Urban Transit Services,Information Technology,1,1
Urban Transit Services,Manufacturing,1,1
Utilities,Engineering,280,1
Utilities,Information Technology,274,2
Utilities,Management,199,3
Utilities,Manufacturing,167,4
Utilities,Other,133,5
Utilities,Project Management,105,6
Utilities,Sales,96,7
Utilities,Design,76,8
Utilities,Finance,65,9
Utilities,Business Development,55,10
Utilities Administration,Project Management,6,1
Utilities Administration,Information Technology,6,1
Utilities Administration,Administrative,5,3
Utilities Administration,Management,5,3
Utilities Administration,Analyst,4,5
Utilities Administration,Engineering,3,6
Utilities Administration,General Business,3,6
Utilities Administration,Distribution,2,8
Utilities Administration,Other,2,8
Utilities Administration,Finance,2,8
Utilities Administration,Accounting/Auditing,2,8
Utilities Administration,Supply Chain,2,8
Utility System Construction,Finance,2,1
Utility System Construction,Accounting/Auditing,2,1
Vehicle Repair and Maintenance,Management,3,1
Vehicle Repair and Maintenance,Manufacturing,3,1
Vehicle Repair and Maintenance,Business Development,2,3
Vehicle Repair and Maintenance,Sales,2,3
Vehicle Repair and Maintenance,Strategy/Planning,1,5
Vehicle Repair and Maintenance,Customer Service,1,5
Venture Capital and Private Equity Principals,Administrative,112,1
Venture Capital and Private Equity Principals,Finance,101,2
Venture Capital and Private Equity Principals,Business Development,74,3
Venture Capital and Private Equity Principals,Accounting/Auditing,72,4
Venture Capital and Private Equity Principals,General Business,70,5
Venture Capital and Private Equity Principals,Analyst,27,6
Venture Capital and Private Equity Principals,Sales,22,7
Venture Capital and Private Equity Principals,Management,21,8
Venture Capital and Private Equity Principals,Consulting,20,9
Venture Capital and Private Equity Principals,Information Technology,17,10
Veterinary,Health Care Provider,3,1
Veterinary,Marketing,1,2
Veterinary,Sales,1,2
Veterinary Services,Health Care Provider,361,1
Veterinary Services,Other,109,2
Veterinary Services,General Business,59,3
Veterinary Services,Management,29,4
Veterinary Services,Manufacturing,26,5
Veterinary Services,Information Technology,17,6
Veterinary Services,Sales,13,7
Veterinary Services,Business Development,11,8
Veterinary Services,Science,10,9
Veterinary Services,Research,8,10
Warehousing,Distribution,3,1
Warehousing,Management,1,2
Warehousing,Manufacturing,1,2
Warehousing,Information Technology,1,2
Warehousing and Storage,Management,93,1
Warehousing and Storage,Manufacturing,58,2
Warehousing and Storage,Customer Service,58,2
Warehousing and Storage,Supply Chain,55,4
Warehousing and Storage,Distribution,46,5
Warehousing and Storage,Marketing,45,6
Warehousing and Storage,Other,26,7
Warehousing and Storage,Sales,17,8
Warehousing and Storage,Information Technology,16,9
Warehousing and Storage,Engineering,14,10
Warehousing and Storage,Production,14,10
Warehousing and Storage,Business Development,14,10
Waste Treatment and Disposal,Marketing,1,1
"Water, Waste, Steam, and Air Conditioning Services",Sales,1,1
"Water, Waste, Steam, and Air Conditioning Services",Consulting,1,1
"Water, Waste, Steam, and Air Conditioning Services",Engineering,1,1
"Water, Waste, Steam, and Air Conditioning Services",Project Management,1,1
"Water, Waste, Steam, and Air Conditioning Services",Accounting/Auditing,1,1
"Water, Waste, Steam, and Air Conditioning Services",Management,1,1
"Water, Waste, Steam, and Air Conditioning Services",Manufacturing,1,1
"Water, Waste, Steam, and Air Conditioning Services",Business Development,1,1
Wellness and Fitness Services,Health Care Provider,682,1
Wellness and Fitness Services,Other,382,2
Wellness and Fitness Services,Management,123,3
Wellness and Fitness Services,Manufacturing,111,4
Wellness and Fitness Services,Information Technology,100,5
Wellness and Fitness Services,Sales,88,6
Wellness and Fitness Services,Administrative,59,7
Wellness and Fitness Services,Business Development,51,8
Wellness and Fitness Services,Engineering,32,9
Wellness and Fitness Services,Marketing,30,10
